grid_lat,grid_lon,cmax_dbz,coverage_eligible,support_eligible_scan_fraction,n_scans_ge35_area_ge5pct,n_scans_ge35_area_ge10pct,storm_candidate_moderate,storm_candidate_strict,storm_candidate_very_strict,period_id,period_start_utc,period_end_utc,n_radar_scans,grid_lat_key,grid_lon_key,hail_positive,storm_indicator,sample_category
39.875000000003006,-91.87500108932073,51.0,True,1.0,14,7,True,True,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-91.875,False,True,S1_H0
39.875000000003006,-91.62500109646481,53.0,True,1.0,16,15,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-91.625,False,True,S1_H0
39.875000000003006,-91.37500110360884,54.5,True,0.9,24,20,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-91.375,False,True,S1_H0
39.875000000003006,-91.12500111075286,53.0,False,0.7,20,15,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-91.125,False,False,coverage_ineligible
39.875000000003006,-90.87500111789689,51.0,False,0.6,12,8,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-90.875,False,False,coverage_ineligible
39.875000000003006,-90.62500112504097,53.0,False,0.5666666666666667,12,11,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-90.625,False,False,coverage_ineligible
39.875000000003006,-90.37500113218493,55.0,False,0.4,6,6,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-90.375,False,False,coverage_ineligible
39.875000000003006,-90.12500113932896,50.5,False,0.4,6,5,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-90.125,False,False,coverage_ineligible
39.875000000003006,-89.87500114647298,54.0,False,0.4666666666666667,13,13,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-89.875,False,False,coverage_ineligible
39.875000000003006,-89.62500115361706,49.5,False,0.7333333333333333,18,15,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-89.625,False,False,coverage_ineligible
39.875000000003006,-89.37500116076103,47.0,True,0.9333333333333333,17,15,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-89.375,False,True,S1_H0
